;DealPly Technologies Ltd;DEALPLYIE.DLL;DealPly for Internet Explorer;2;3.5
;Xerox Corporation;;Xerox WorkCentre Pro;2;3
53C79FA699BEA2741F3CAD42606622C7;;SPYSHELTER.EXE;SpyShelter GUI;5;4.6
3B9DE084BABAC9168E05526F844F3FE0;;RAMSAVERPRO.EXE;;1;5
;Conduit Ltd.;PRXTBMYA1.DLL;Conduit Toolbar;1;1
;Conduit Ltd.;PRXTBWIN0.DLL;Conduit Toolbar;1;1
;NaturalPoint;SMARTNAV.EXE;NaturalPoint (R) SmartNAV;9;4.44
;Winstep Software Technologies;WINSTEP NEXUS ULTIMATE V 12.2.EXE;NeXuS Ultimate;1;5
;ABBYY (BIT Software);TUTOR.EXE;Lingvo Tutor;1;3
;Zona Team;ZONA.EXE;Zona is an entertainment application which search, watchA?onlineA?and download Movies and TV Series and also works with torrents;1;5
C7AD5E5E4FC8AF697A91BF56D1806B8D;;JP2IEXP.DLL;;1;1
8F721B1467701415052089330C1F99F4;;PCWPRIVILEGIEN.DLL;;1;2
;Microsoft Corporation;REGCTRL.DLL;RegCtrl;1;2
;Hobbyist Software;OFF-HELPER CONFIGURATION.EXE;Off-Helper Configuration;1;4
;Astonsoft Ltd;ESSENTIALPIM.EXE;EssentialPIM Pro;4;4.5
;John Williams / XRayz Software;LNKSTASH.EXE;LinkStash;2;4
3CC02861C1A61E10AD94FA913A00FA29;;QUICKSTART.EXE;;2;4
911F2A7F931FA555EE205069FFBF5604;;_D15CD3B618AD300CACAF0D.EXE;;2;4
;Systweak Inc;TRAYICON.EXE;Cacheboost Tray Icon Manager;4;5
;Freecom;REMOTE CONTROL.EXE;Remote Control;1;3
;NovaStor;NSCTRL.EXE;Tray Control;1;4
C2AEEDE03535EE08CE9BDF32DD37E919;;TCBHN.EXE;;1;2
D5A166A06DC8309FF7BCE9CA54648ED7;;ONEWAY.EXE;;1;3
733AC74CAA17F25D4A6E794252807163;;IEAWSDC.DLL;;3;2
;SimplyGen;COMPLITLY64.DLL;Complitly - Helps you search the web;2;2.5
;Autodesk, Inc.;WHIP.OCX;WHIP! Control Module;1;5
851B72B5EC7D6515AA0472E51A9A277B;;ESLITE.EXE;GEST MFC Application;1;3
;Initex;PROXIFIER.EXE;Proxifier Standard Edition v3.0;1;5
;Oceanis;STARTERHELPER.DLL;Windows 7 Starter Helper;1;5
CD92A94A53AB23FA07FC81E49A428C78;;ABTOOLBAR.DLL;Toolbar Module;1;1
;Conduit Ltd.;PRXTBBITT.DLL;Conduit Toolbar;1;1
;Secomba GmbH;BOXCRYPTOR.EXE;BoxCryptor;7;4.86
;Dekisoft;MONOFF.EXE;Dekisoft Monitor Off Utility;7;4.86
9CFC594B16A1ABC55C92438788A36D98;;HEAR.EXE;;2;3.5
;Phase Five Systems;JUMPDESKTOP.EXE;Jump Desktop;2;5
56369CABCDC0353FDB22CA2046C0ADA1;;MEGACLOUDBACKUP.EXE;MegaCloud Backup;1;1
;SEIKO EPSON CORPORATION;E_IATIGCE.EXE;EPSON Status Monitor 3;3;4.67
A163E163694AD08E303C885CFB3A0877;;AMD POWER MONITOR.EXE;AMD Application;1;4
;Knownsoft,http://www.knownsoft.com;TURBOSEARCHER.EXE;TurboSearcher Application;1;3
;PLauncher;PLAUNCHER.EXE;PLauncher;2;2
;Exent Technologies Ltd.;FREE RIDE GAMES.EXE;FreeRideGamesApplication;1;1
;MEDIA FOG LTD.;DUPDATER.EXE;Driver Updater;1;5
;Idtacihwlu;YCFU.EXE;Iwaenoweeazikacema;1;1
1B26126F1A32E51CBF210FD4109C4C0B;;BFP4F.EXE;;1;1
;SMP Systems;VCLOCK.EXE;Bangla Voice Clock;1;3
E0DD774689998F43167C4799F9B69FC3;;SPOTIFYWEBHELPER.EXE;;1;4
8565DA7AF843700E8A8F00F2C3FE3C70;;LEDSTATUSAPP.EXE;;2;3
;SEIKO EPSON CORPORATION;E_IATIEGE.EXE;EPSON Status Monitor 3;1;4
4BAF2A12ED1CBF93895539F2A9C6A255;;RAINMETER.EXE;;1;5
;Oracle Corporation;SSV.DLL;Java(TM) Platform SE binary;130;2.94
8FD0D0C5DCBD854FDB76943EA25E52B7;;OUTLCTL.DLL;;1;1
;Panasonic System Networks Co.,Ltd.;KMPCFAX.EXE;MFS PCFAX Application;1;2
3AF4EAEDBF40072525B89B45EE51D3FD;;BOOTSTARTLIVEUPDATE.EXE;;6;3.17
;Activewave Interact, Inc.;ECOPRINT2 INK SAVER.EXE;ecoPrint2 Ink and Toner Saver;1;5
548518E819C580B705C38A44DEF5AD9B;;US4SERVICE.EXE;;1;5
;T-Systems International GmbH;TODSLMGR.EXE;DSL-Manager Application;1;3
;Scendix Software-Vertriebsges. mbH;PAMELA.EXE;Pamela for Skype. Professional Version;1;4
B93DF180F915346B01D03CCC2BC2701F;;FIFPQKO.EXE;;1;2
;MGTEK;ADBLOCKIE.DLL;Adblock IE;1;5
;Microsoft Corporation;;Internet Explorer;7;4.57
;Aeria Games & Entertainment;AERIAIGNITE.EXE;Aeria Ignite;2;4
;Neuber Software - www.neuber.com;SPYPROTECTOR.EXE;Spy Protector;12;4.5
;Oracle Corporation;DEPLOYJAVA1.DLL;Java(TM) Platform SE binary;17;2.18
;Bdrive Inc.;NETDRIVE.EXE;NetDrive executable;1;5
B3CF21B5288E15862E0F8D892DD058B8;;ULQKD4VYZD.EXE;;1;1
E50570A420B2AF24B0BFA050698BDB92;;PERSONALBRAIN.EXE;;1;5
;Microsoft Corporation;DEVICEEJECT.EXE;Eject Device;1;4
;RTSoftwares.com;TURNOFFMON.EXE;Turn Off Monitor Utility;1;4
;Datacolor;COLORVISIONSTARTUP.EXE;ColorVisionStartup 1.2-1;2;5
;Toshiba;CZW1TGMAHE.EXE;GreatRollPlayer;1;1
;FOF_SILENT
Beijing Elex Technology Co., Ltd;V9-TOOLBAR.DLL;V9-ToolBar;1;1
;Hewlett-Packard Co.;SCANTOPCACTIVATIONAPP.EXE;ScanToPCActivationApp;28;4.39
;Windows (R) Win 7 DDK provider;NVELOAPP.EXE;NVELO Desktop notification utility;1;5
;Altergeo;HTML5LOC.DLL;AlterGeo browser helper object;3;2.67
181BDD2B67D64BA93C76A9393B7440E0;;RUSLAT.EXE;;1;5
;Adobe Systems, Inc.;FLASH10ZB.OCX;Adobe Flash Player 10.3 r183;1;5
;Kenrick Mock;CURSORATTENTION.EXE;CursorAttention;1;4
;MysticCoder;MYSTICTHUMBS.EXE;MysticThumbs;2;5
;Adobe Systems, Inc.;FLASH64_11_3_300_257.OCX;Adobe Flash Player 11.3 r300;1;4
;ImprovedSearch;B1TOOLBAR32.DLL;Alaqwer's ImprovedSearch;2;2
0436AC3F6BF852CA00673DC344EB4CA3;;PRL.EXE;;1;5
6CA05B28FFD2F785A371F32FE77E62C8;;HOSTS.EXE;;1;5
B2DADAB18C318443301D0087CD7200BA;;HIDCON.EXE;;1;5
;Unique Internet Services;PROXYFIREWALL.EXE;ProxyFirewall Application;1;5
;Microsoft Corporation;MSBNTRAY.EXE;Microsoft Broadband Networking Tray Application;1;5
D88641EA6F0E2A8EF0DEDF256677E39D;;AXVLC.DLL;;1;4
;Conduit Ltd.;TBRADI.DLL;Conduit Toolbar;1;5
AD70C4DDA332D90806E30E91C8717630;;IEFDMDM.DLL;;1;3
76CCDDEA84885AC1AC6D54393353A6D2;;IEFDM2.DLL;;4;3.5
;Broadcom;PSDRT.EXE;PSD Runtime Application;1;4
;Alibaba (China) Co., Ltd.;ALIIM.EXE;AliWangWang;1;3
;Adobe Systems, Inc.;FLASH32_11_3_300_257.OCX;Adobe Flash Player 11.3 r300;2;1.5
82EC8C4B35691BCEA145602C6AA0D171;;RAINMETER.EXE;;1;5
;Coded by ViRuSTriNiTy;LCDHYPE.EXE;LCDHype;1;5
;Wave Systems Corp.;WAVXDOCMGR.EXE;WavX Document Manager Application;1;0
;Conexant Systems, Inc.;SAIICPL.EXE;SmartAudio Control Panel application;1;5
20C4DD67793B7F2769D32A5A1AAD6059;;HIDE_AUTORESTART.JS;;1;5
;NETGATE Technologies s.r.o.;SPYEMERGENCY.EXE;Spy Emergency;5;4.2
;SEIKO EPSON CORPORATION;E_FATIBIP.EXE;EPSON Status Monitor 3;2;2
;mst software GmbH, Germany;MSTDEFRAG.EXE;mstDefrag Application;2;5
;LULU Software;PDFIEPLUGIN.DLL;Soda PDF 2012 Toolbar;1;5
;LULU Software;PDFIEHELPER.DLL;Soda PDF Helper;1;5
;SteelSeries;WOWMHID2.EXE;World of Warcraft?: Cataclysm? MMO Gaming Mouse HID Process;1;5
;Lotus Development Corporation.;SUITEST.EXE;Lotus SuiteStart Release 9.5;1;4
;NirSoft;HTTPNETWORKSNIFFER.EXE;HTTPNetworkSniffer;1;4
;CANON INC.;WFTPAIRING.EXE;WFTPairing;1;3
499B1E02D3D1AA57BC5104B6B0CF31DA;;RAINMETER.EXE;;1;5
B66F9F77DACEA6DAE5E799B03EC1CABC;;LAUNCHER.EXE;;1;5
;Hewlett-Packard;BEATS64.EXE;HP Beats;6;4
22336A0CF1FE201A9CACAE60D5CEE2BF;;TOP_NETINFO.EXE;;1;5
;PrinterAnywhere;PACONSOLE.EXE;PrinterAnywhere Console;1;3
;Andr? R?bel;DMEXTOOLMENU.EXE;DMEX Tools Menu;1;4
;IvoSoft;CLASSICIE9DLL_32.DLL;Customizations for the title bar and status bar of IE9;1;3
;Insight Software Solutions, Inc.;MACEXP.EXE;Macro Express?, a Windows macro program;1;3
FB03ACB124DEE2D9BC6248A90E32E8A0;;WONDERFL.EXE;;1;4
;ExtraFilm;IMAGEUPLOADER6.OCX;ExtraFilm Uploader Control;1;1
;Uniblue Systems Ltd;LAUNCHER.EXE;Uniblue Launcher;1;2
7490F6112C2B1A94168D9430E04E2EB5;;7 TASKBAR TWEAKER.EXE;;1;5
F5C4B14D45CFFD78AE748396B5A8A4A4;;BETA - SIMPLE WINDOW HIDING.EXE;;1;5
;Microsoft;WSRMACROS.EXE;Windows Speech Recognition Macros;1;1
;Conduit Ltd.;PRXTBPHOC.DLL;Conduit Toolbar;1;1
;Microsoft Corporation;SENTINELVIRTUALEARTH3DPROXY.DLL;Virtual Earth 3D Install Sentinel Proxy;1;5
;GameXN AS;GAMEXNGO.EXE;Game Organizer;1;2
;Hamster Soft;HAMSTERARC.EXE;Hamster Lite Archiver;8;3.5
;Intel Corporation;IASTORICONLAUNCH.EXE;Delayed launcher;70;3.69
;Kaspersky Lab ZAO;STARTER.EXE;Kaspersky Anti-Virus Launcher;1;5
;Tracker Software Products (Canada) Ltd.;PXCIEADDIN5.DLL;HTML to PDF Converter IE plugin (2012);4;3.5
;Argente Software;ARGENTE UTILITIES.EXE;Argente Utilities;1;5
;Vodafone;MOBILEBROADBAND.EXE;MobileBroadband;4;3.75
;EventGhost Project;EVENTGHOST.EXE;EventGhost Automation Tool;2;5
;Anvisoft Corporation;CSBMINI.EXE;Cloud system booster application (Mini);4;4.5
;OLYMPUS IMAGING CORP.;OV2MONITOR.EXE;resident module;1;2
;Neuber Software;FONTSETS.EXE;Typograf - Fontmanager;2;2.5
;Henry++;MEMREDUCT.EXE;Mem Reduct;31;4.84
;ROCCAT GmbH;TALKMONITOR.EXE;ROCCAT Talk Monitor Application;1;5
;CleanMyPC Software;RCHELPER.EXE;CleanMyPC Scheduler;1;1
;Kazuyuki Nakayama;HOTSWAP!.EXE;Safely HotSwap Hardware applet;2;5
30C22870665BC5AD6E84CCD2F3978D3C;;ATOMICALARMCLOCK.EXE;;2;4.5
5D859347AB9EE5154DEF7AFBA257E54A;;CACAOWEB.EXE;;1;1
;NEC Display Solutions, Ltd.;SPECTRAVIEW.EXE;SpectraView II;1;5
;Lenovo;LENOVO EYE DISTANCE SYSTEM.EXE;SightProtector;2;3.5
;Lenovo;LENOVO DYNAMIC BRIGHTNESS SYSTEM.EXE;BrightController;2;4
;Iminent;IMINENT.WEBBOOSTER.INTERNETEXPLORER.DLL;Iminent BHO;1;1
;GG Network S.A.;GGHUB.EXE;GG hub;8;4.13
;PC Drivers Headquarters;DRIVERBOOST.EXE;DriverBoost;1;5
609FA4BE9F124CE1246CD859A0D21F4E;;_41100329364C94A5913B21.EXE;;5;4.6
;Apple Computer, Inc.;QUICKT~1.OCX;QuickTimeCheck Scriptable Object;2;1.5
3F814138194CD21D04A48FD294C7AF79;;DPMHOST.EXE;Power Manager startup utility;1;3
;Samsung;KIES.EXE;Kies;22;2.91
431359F96F6FC415D7B37C9489C81A0F;;G7_8-IN-RIGHT.EXE;;1;4
;TuneUp Software GmbH;MEMOPTIMIZER.EXE;TuneUp MemOptimizer;1;5
66C0D189183C88CD7A514B2BD2AE3F9E;;RAINMETER.EXE;;2;5
;ASUSTeK Computer Inc.;ASSHELLPROCESS.EXE;Helper AP for Windows ShellExec for NT;3;4
;BANDWIDTH-METER.NET;BWMETERPRO.EXE;Bandwidth Meter Pro;1;4
14CFB418BA31E694FE1ABDA88A4C21AB;;DEFRAGTASKBAR.EXE;;2;5
860996517627CBFACB26D69F0A6CED00;;ATOMICALARMCLOCK.EXE;;1;4
;Dirk Jansen;MAILCHECK.EXE;MailCheck 2 ?berpr?ft POP3- und IMAP-Server auf E-Mails;3;5
;VIA Technologies, Inc.;USB3MONITOR.EXE;usbmonitor;6;4.33
;Adobe Systems, Inc.;FLASH64_11_3_300_265.OCX;Adobe Flash Player 11.3 r300;1;3
;Lenovo Group Limited;TPWAUDAP.EXE;Volume controller launcher for Lenovo 3000;1;5
8E0D2E36558B7F5F0A0D0580310DB472;;BACKUPCLIENT-OX.EXE;;2;4
;OmicronLab;AVRO KEYBOARD.EXE;Avro Keyboard - UNICODE compliant Open source Bangla typing software for Windows;3;5
;Woobind Software;WFSI.EXE;Disk Space Info;1;5
;RooX;YOTA.EXE;Yota Internet;4;3.25
;WiseCleaner.com;WISECARE365.EXE;Wise Care 365;4;4.5
;Microsoft Corporation;MAGNIFY.EXE;Microsoft-Bildschirmlupe;3;4
2079EDD75E5760EB6B65C49B1A49BFA0;;KLLOCKENGINE.EXE;;1;4
;Marx Softwareentwicklung - www.software4u.de;SOFTWARE4U.SCOBSERVER.EXE;System Control Observer;1;3
;Borsos Szil?rd;SZULINEVNAP.EXE;N?vnapi, sz?let?snapi eml?keztet? program;1;1
;Advanced Micro Devices;STEADYVIDEO.DLL;This plugin allows the user to turn AMD SteadyVideo on or off when video is detected on the web.;8;3.25
69CEAF2EA93BFCD441C2532AB82E456B;;POSTAK.EXE;;3;3
33E64FFFE9FDC8F1A3226D8DEE36BA48;;MVPCONTROLPANEL.EXE;VirtuControlPanel;1;5
;SIA Tilde;PIANISTS.EXE;Keyboard Pianist;1;4
;SIA Tilde;MDICTION.EXE;Dictionary Starter;1;2
;MSI;S-BAR.EXE;S-Bar;1;5
;Micro-Star International Co., Ltd.;LOCKINDICATOR.EXE;Keyboard Indicator;2;5
;Micro-Star International Co., Ltd.;KLM.EXE;MSI Keyboard LED Manager;2;5
;Blue Ridge Networks;APPGUARDGUI.EXE;AppGuard GUI Application;2;5
;Adobe Systems, Inc.;FLASH32_11_3_300_268.OCX;Adobe Flash Player 11.3 r300;2;4.5
;Adobe Systems, Inc.;SWDIR_1165635.DLL;Shockwave ActiveX Control;1;5
;Agnitum Ltd.;OUTPOST.EXE;Outpost Firewall main module;1;5
;RGE;STARTERBACKGROUNDCHANGERTASK.EXE;Personnalisation du fond d'?cran automatique;1;4
;KARPOLAN;KEYBOARDLEDS.EXE;Keyboard Leds;6;4
;Hewlett-Packard Company;HPPUSG.EXE;HP UT LEDM Driver;1;3
E7C95A0B63FED420A528A5CFD226F1D8;;ATOMICALARMCLOCK.EXE;;1;4
;Trend Micro Inc.;TMAS_WLMMON.EXE;Trend Micro Anti-Spam for WLMail monitor;7;4.29
;Etron;ETTRI.EXE;Et HotKey Tool;1;2
;Trend Micro Inc.;TMBPIE32.DLL;Trend Micro Browser Plug-In (IE);1;5
;Avid Technology, Inc.;MMEREFRESH.EXE;Digidesign MME Binder;1;5
;Creative Technology Ltd;CTREGRUN.EXE;Registration Scheduler Program;3;3
77FD8F777D3497310A88EB64D46C8B00;;SPYDERGALLERY DESKTOP.EXE;;1;4
;Livedrive Internet Ltd;LIVEDRIVE.EXE;Livedrive desktop client;1;5
;WebGear Ltd, New Zealand + Create Software + Stru.be + saller.NET;GOCONTACTSYNC.EXE;GO Contact Sync Mod;1;5
;Livedrive Internet Ltd;LIVEDRIVEEXPLOREREXTENSIONS.DLL;Livedrive explorer extensions;1;5
5B6BBFE9290883B2F7CE4D6C4C5DCFD1;;CLOCK.EXE;;1;5
;Nadi Corporation;SBILL SERVER.EXE;Sombrero Net Bill;1;4
;M8 Software;FREECLIP.EXE;Clipboard Executable File;1;4
;Jumi Technologies;JUMI.EXE;Jumi Controller;1;5
;IVONA Software Sp. z o.o.;IVONA READER.EXE;IVONA Reader Pro;3;4.33
;n.v.t. Mx-3 (www.mx-3.cz);LCD.EXE;Mouse Click Animator;1;5
62B59C3116AB047ACFC4C74076795668;;W2PDESKBAND.DLL;;1;5
;BellCraft.com;DESKBOT.EXE;DeskBot is a free Desktop Companion and Clipboard Reader application utilizing Microsoft Agent animated characters and Text-to-Speech technologies.;1;5
999D5E4BFC17406DFEA6126B44750AE5;;RAINMETER.EXE;;2;4.5
;BitComet;BITCOMETAGENT_1.5.4.11.DLL;BitCometAgent for IE context menu;1;5
;Firetrust;MAILWASHER.EXE;MailWasher;4;3.75
85264AC00E94E5A913B31916875EA19E;;MINECRAFT_SERVER.BAT;;1;5
9E78CA387F9074A696D43C07AA240F3D;;WINN.EXE;;1;1
;Murray Hurps Software Pty Ltd;ADMUNCH.EXE;Ad Muncher;64;4.7
;Guillaume Ryder (http://utilfr42.free.fr);CLAVIER.EXE;Clavier+;5;4.6
681608646C475E7A777C0310336F41D9;;SEMPALONG.EXE;;1;1
06B553C53D60B3CEB3E6BC13EC54FA0D;;AXVLC.DLL;;4;2.25
;Pitrinec Software;STARTMACROTOOLWORKS.EXE;Macro ToolsWorks product family member;2;5
4EC561B2A189459A0D141A77C4BE7B9F;;HINCLIENT.EXE;;1;1
;Apple Inc.;APPLEPHOTOSTREAMS.EXE;ApplePhotoStreams.exe;7;4
;Apple Inc.;UBD.EXE;ubd.exe;1;3
DD928755505FAE94E5CBEE55116FC725;;GLADLAUNCHER.EXE;;1;4
;Creative Technology Ltd.;V0420MON.EXE;Live! Cam Console Auto Launcher;1;3
22D56C25DD1BC95F7558BBF3B830FF62;;UPDATEBHOWIN32.DLL;Browser Companion Helper Verifier;1;1
;Conduit Ltd.;PRXTBINC0.DLL;Conduit Toolbar;1;3
5D5FFEBDD298C7E975DE0E9F704BE8A2;;MOBILES INTERNET.EXE;;1;5
;Max Diesel;UNCOM.EXE;Unreal Commander;1;4
;SEIKO EPSON CORPORATION;EWPS_TB.DLL;ewps_tb;9;3.44
;Adobe Systems, Inc.;FLASH32_11_3_300_270.OCX;Adobe Flash Player 11.3 r300;2;5
;Symantec Corporation;SYMINSTALLSTUB.EXE;SymInstallStub;1;5
;ReImage;JSLOADER.DLL;ReImage Browser Helper;1;3
4E4C67A8DD98E21768F798ACA7C4AD52;;W2PDESKBAND.DLL;;1;3
74DB22F6871C358D2BE5B525ECB04A62;;W2PBROWSER.DLL;;1;3
;Vertro, Inc;ALOTHELPERBHO.DLL;ALOT Helper Dll;1;4
;VER_COMPANY_NAME;64BRMON.EXE;VER_DESCRIPTION;1;1
EC06CA75E1C12E8BB5DE54BF4AF812F1;;AXVLC.DLL;;1;4
;ActMask Co.,Ltd - http://www.all2pdf.com;;PrintDisp;19;2.79
2248F3024D3014B7B9DDC8435F7D54C9;;JUICE.EXE;Juice;1;5
40B463CD225CB459D72E80AC7F1826E5;;MYGARMINAGENT.EXE;;1;5
;Sony;PCCOMPANION.EXE;Sony PC Companion;9;3.78
;Iomega Corporation;IOMEGA DISCOVERY.EXE;Iomega Home Media Network Discover Application;1;5
;Research In Motion;RIM.DESKTOPHELPER.EXE;Rim.DesktopHelper;2;3
;Redefine Sp z o.o.;IPLA.EXE;ipla;1;5
8D9EB2335857B50041BBC601D7356EEA;;DD.EXE;;1;4
;AVG Technologies CZ, s.r.o.;AVGDTIEX.DLL;TODO: <File description>;1;5
;Conduit Ltd.;PRXTBBRO1.DLL;Conduit Toolbar;1;1
;VIA TECH;ENMIXCPL.EXE;EnMixCPL MFC Application;2;5
;Authentec Inc.;LAUNCHER.EXE;Fingerprint Launcher;2;4.5
;Creative Technology Ltd;CTCMSGO.EXE;Creative MediaSource Go!;1;5
33656143420E85F3C13A2C0A3F54CB0E;;ITUNESFOLDERWATCH.EXE;iTunesFolderWatch;1;5
;DownloadBoosters LLC;UTORRENT TURBO BOOSTER.EXE;uTorrent Turbo Booster;1;5
;Research In Motion Limited;RIMDEVICEMANAGER.EXE;RIM Handheld Communications Manager;1;5
;Conduit Ltd.;PRXTBCLIX.DLL;Conduit Toolbar;1;5
;MyBrowserCash.com;WTBPLUGIN.DLL;MyBrowserCash V1.9;1;5
;Digital Paper Products, Inc;MYBROWSERCASH.EXE;MyBrowserCash;1;5
;Sage Software, Inc.;ACTSAGE.EXE;ACT! by Sage;2;4.5
;Sage Software, Inc.;ACT.OUTLOOK.SERVICE.EXE;Act.Outlook.Service;2;5
41A099AAEF2105E3B44CEF665A168266;;EXTENSION32.DLL;;1;5
0FCCD0EAA382D94DD8D7F3C40BED2BA5;;VKONLINE.EXE;????????? ????;1;3
;AirTies Wireless Networks;ANAGUI.EXE;AirTies Network Assistant;4;3.75
;Adobe Systems, Inc.;FLASH32_11_3_300_271.OCX;Adobe Flash Player 11.3 r300;2;4
1C2F9AB08430E04220FA7E3EF23A51E2;;IPTVPLAYER.EXE;IP-TV Player;1;5
7139E8D61F5025921AE740776DEA940C;;UPSMON.EXE;;2;5
;Uniblue Systems Ltd;POWERSUITE_MONITOR.EXE;Uniblue Powersuite Monitor;2;4.5
7799CC80CA27BBB69CF29204704185A4;;WOT.DLL;;1;4
;Bogdan Sharkov;CLOWNFISH.EXE;Clownfish for Skype;3;3
;MoodBook Development;MB.EXE;MoodBook;1;3
B5F448E161788347B0A8736896F9FDFE;;SKYMONK2.EXE;;1;2
188072AE4BD9B882FCFF27C5D18845AC;;COLOR.EXE;;1;1
;Omega Partners Ltd;APPGRA~1.DLL;AppGraffiti Browser Helper Object;1;2
;SEIKO EPSON CORPORATION;E_IATIGJE.EXE;EPSON Status Monitor 3;1;5
30D0552CFA5B80FD6B907DFB9957E68A;;PREMKBD.EXE;PreMKBD before Magic Keyboard Program;1;3
;Conduit Ltd.;PRXTBUTO0.DLL;Conduit Toolbar;1;3
;Conduit Ltd.;TBTVER.DLL;Conduit Toolbar;1;4
;Adobe Systems, Inc.;FLASH64_11_3_300_271.OCX;Adobe Flash Player 11.3 r300;1;4
;Vivox;VIVOX.HDN.UP.EXE;Bobsled by T-Mobile Software Manager;1;1
4BC4E6434BAB6DAE150F47820DFE6239;;RAINMETER.EXE;;1;5
;Roccat GmbH;KOVA[+]MONITOR.EXE;Kova[+] Monitor Application;4;5
;Comfort Software Group;CKEYS.EXE;Comfort Keys Lite;2;5
;Motive Communications, Inc.;THUISHELP.EXE;mcci+McciTrayApp;1;3
;Adobe Systems Incorporated;FLASHUTIL64_11_3_300_268_PLUGIN.EXE;Adobe? Flash? Player Installer/Uninstaller 11.3 r300;1;1
;ESN AB;ESNLAUNCHAX.OCX;ESN Launch ActiveX Plugin;10;3.6
;ESN Social Software AB;SONARAX.OCX;ESN Sonar ActiveX Plugin;7;3.71
;Conduit Ltd.;PRXTBFIL0.DLL;Conduit Toolbar;1;5
;IVONA Software Sp. z o.o.;IR_IEXPLORER2_X64.DLL;Wtyczka IVONA Reader dla Internet Explorera;2;1.5
;Sonic Solutions;DLASHX_W.DLL;Drive Letter Access Component;2;1.5
6B94578EE59FB048F573B9C8C4149FC7;;ADAWAREDX.DLL;Ad-Aware Security Toolbar Link Library;1;1
;BiniSoft.org;WFC.EXE;Windows Firewall Control;18;4.67
;Koninklijke Philips Electronics N.V.;WI-FI MEDIACONNECT.EXE;Wi-Fi MediaConnect;2;4.5
;??? ???? ???;IPTVPLAYER.EXE;IP-TV Player;2;3.5
;World Community Grid;BOINCMGR.EXE;World Community Grid for Windows;6;3.83
;ANTEC;VFD.EXE;VFD;1;5
;Ubisoft;NPUPLAYPC.DLL;Uplay PC Plugin;5;2
;ASUSTeK Computer Inc.;HOTKEYSERVICE.EXE;Asus Hotkey Service;2;4.5
;Adobe Systems, Inc.;FLASH.OCX;Adobe Flash Player 11.3 r372;64;3.55
108A7735A6B5227BCBD1DE8377197DBC;;AUTO_POWEROFF.EXE;;1;5
4F33D3EEBA3261C0962A84F3A04B9F91;;MOBILE PARTNER.EXE;;1;5
;Panda Security, S.L.;PSUAMAIN.EXE;PSUAMain;18;4.83
;Adobe Systems, Inc.;FLASH32_11_4_402_265.OCX;Adobe Flash Player 11.4 r402;4;2
B2CE95BA1761F4DF096ECD19A598BFE7;;93572.EXE;;1;1
;Mozilla Corporation;THUNDERBIRD.EXE;Thunderbird;19;4.89
;Conduit Ltd.;PRXTBMERC.DLL;Conduit Toolbar;1;1
;aborange.de - Mathias M?ller;DAYDISPLAY.EXE;DayDisplay - Taskbar-Kalender;1;4
;NewSoft Technology Corporation;PMSPEED.EXE;PMSpeed MFC Application;3;4
;McAfee, Inc.;SCRIPTSN.20120912210150.DLL;VSCore Script Scanner;1;1
;Intel Corporation;IUSB3MON.EXE;Intel(R) USB 3.0 Monitor;41;4.27
;ASUS;WCOURIER.EXE;Wireless Console 3;6;2.67
C2B5D238BAB7031957C2C5C159B41B3A;;PANDORA.EXE;;1;4
B2AA102F37C3089B06A1727E26357C40;;SKYMONK2.EXE;;1;1
008E80898953CFD6535C2D1D3E897CB5;;AUTORUNREMOVER.EXE;;1;5
9FD0F047D85015DE63DFE5C8DB17FE7A;;ANTIRUN.EXE;;2;5
762B230068AFBED6D73750F9012CE32D;;DFX.EXE;;1;5
;Sensible Vision;FAIESSO.DLL;Face recognition web login for FastAccess;2;3.5
;Steganos Software GmbH;PASSWORDMANAGER.EXE;Steganos Password Manager;2;5
D236FFE84A7D5BA3840C247CF3A0C0D5;;TICNO TABS.EXE;Engine Application;1;1
;VerbAce Research;VERBACE-PRO.EXE;VerbAcePro Translation Software;1;2
17C86DA1C36CBB0D4CB624E911A2877C;;MOUSEEXTENDER.EXE;MouseExtender Launcher Utility;2;5
;NTWind Software;VSWITCH64.EXE;VistaSwitcher;1;5
D6B1099EBC999D53BA71BCAB4DC1736C;;MSIAFTERBURNER.EXE;MSIAfterburner;5;4.6
88AD973CBE5E3B37E0B2A44C7949DFD7;;PCSUNOTIFIER.EXE;;1;3
;VoipBuster;VOIPBUSTER.EXE;Client to make VoIP calls.;1;2
;VoipDiscount;VOIPDISCOUNT.EXE;Client to make VoIP calls.;1;2
;Akamai Technologies, Inc.;NETSESSION_WIN.EXE;Akamai NetSession Client;32;3.06
55B37D8C2DF03E7512686EACDDB76272;;CLIPBOARD MASTER 2.0.EXE;;2;4
;WinTools Software Engineering, Ltd.;RAMSAVERPRO.EXE;RAM Saver 11.5 Professional;1;5
0629FD68FE0A467479A5D62234BC59CF;;UIEXEC.EXE;;1;0
91830EE95ECEC87DE9366AE7CFD6566A;;VIDALIA.EXE;;1;5
;Oboi20.ru;??????? ?????.EXE;??????? ???;1;4
;LOL Replay;LOLRECORDER.EXE;LOL Replay Recorder;2;3.5
A7D403919487C280BBF19023A4F5CB9C;;RAINMETER.EXE;;1;5
071307995BB739828798FA4B59A171EB;;XPADDER.EXE;;1;2
7AB84114DF108008C8FED7BF41750203;;FASTDIAL.DLL;;2;2.5
