UI_Dummy_Stats=1
medejhbgmfcehgfpinhgnhlnljnpghge=4.0;3;1
nopeaffbfnmebbnlpbfjemkfeojmlpoj=4.0;3;1
ejidjjhkpiempkbhmpbfngldlkglhimk=4.0;3;1
jniljaamodclkmphgkgkooplflhkadpg=4.0;3;1
gmbgaklkmjakoegficnlkhebmhkjfich=4.5;3;2
ghbmnnjooekpmoecnnnilnnbdlolhkhi=4.2;3;15
hmjkmjkepdijhoojdojkdfohbdgmmhki=4.7;3;3
lpcaedmchfhocbbapmcbpinfpgnhiddi=4.5;3;4
hcglmfcclpfgljeaiahehebeoaiicbko=4.2;3;4
cnhacgcmhcgppboemgoobibkhlpglejb=3.0;3;1
bepbmhgboaologfdajaanbcjmnhjmhfn=4.0;3;1
dlppkpafhbajpcmmoheippocdidnckmm=4.0;3;1
kbfnbcaeplbcioakkpcpgfkobkghlhen=4.3;3;7
cgndfbhngibokieehnjhbjkkhbfmhojo=4.0;3;1
dhhnpbajdcgdmbbcoakfhmfgmemlncjg=4.0;3;1
nnplccbllaclkbbmoldiamkhgohelbjh=4.0;3;1
agglgohcegmeeaccikjfmehncfomccpg=4.0;3;1
pgmgkfgcnigcopcjhilfabbdgmjmkogj=4.0;3;1
amkpcclbbgegoafihnpgomddadjhcadd=5.0;3;7
{EC1E29BB-F56A-45D8-B023-D3EF710FA0E0}=5.0;0;3
{C500C267-63BF-451F-8797-4D720C9A2ED9}=4.5;0;4
cnemmpobpfaichgccgcilgncfigplmol=4.0;3;1
pilnojpmdoofaelbinaeodfpjheijkbh=5.0;3;1
dkpejdfnpdkhifgbancbammdijojoffk=3.3;3;3
abjcfabbhafbcdfjoecdgepllmpfceif=4.0;3;6
bmihblnpomgpjkfddepdpdafhhepdbek=5.0;3;1
ldkmgheealhefiklfndcnimohodpomgm=4.0;3;1
dcjichoefijpinlfnjghokpkojhlhkgl=4.0;3;1
gbkeegbaiigmenfmjfclcdgdpimamgkj=4.0;3;2
chphlpgkkbolifaimnlloiipkdnihall=4.8;3;4
hnldbiikfjheppkbnjbnkgimnfejifpf=5.0;3;1
jlpkojjdgbllmedoapgfodplfhcbnbpn=4.0;3;1
noondiphcddnnabmjcihcjfbhfklnnep=4.7;3;3
onlgmecjpnejhfeofkgbfgnmdlipdejb=4.0;3;3
gpdjojdkbbmdfjfahjcgigfpmkopogic=3.7;3;3
mmiefodmmloajakmcfnpnjpkldellhlj=4.0;3;1
geddoclleiomckbhadiaipdggiiccfje=4.0;3;1
cgbhdenfmgbagncdmgbholejjpmmiank=5.0;3;1
ddehdnnhjimbggeeenghijehnpakijod=4.0;3;1
meoeeoaohbmgbocpdpnjklmfmjjagkkf=4.0;3;1
chinfkfmaefdlchhempbfgbdagheknoj=5.0;3;1
hcjdanpjacpeeppdjkppebobilhaglfo=5.0;3;1
edacconmaakjimmfgnblocblbcdcpbko=5.0;3;2
dheionainndbbpoacpnopgmnihkcmnkl=5.0;3;1
baohinapilmkigilbbbcccncoljkdpnd=4.0;3;2
jpfpebmajhhopeonhlcgidhclcccjcik=5.0;3;2
cnkjkdjlofllcpbemipjbcpfnglbgieh=5.0;3;2
fjnbnpbmkenffdnngjfgmeleoegfcffe=3.7;3;3
akpelnjfckgfiplcikojhomllgombffc=3.0;3;1
amdeidgbmcliegnpcbbkhlflkbdpomhk=3.0;3;1
felcpnemckonbbmnoakbjgjkgokkbaeo=4.5;3;6
cjpalhdlnbpafiamejdnhcphjbkeiagm=4.8;3;17
mcjjnhgakghmggnimjkldjmmpabhnhne=5.0;3;1
jpcmhcelnjdmblfmjabdeclccemkghjk=5.0;3;1
kabncpcembkecekibfmamlbogjefdnae=5.0;3;1
jabopobgcpjmedljpbcaablpmlmfcogm=4.5;3;2
kbhfoiaobflocffnclkigpkeoagheimn=3.0;3;1
emffkefkbkpkgpdeeooapgaicgmcbolj=5.0;3;2
pbcgnkmbeodkmiijjfnliicelkjfcldg=4.0;3;1
dmchcmgddbhmbkakammmklpoonoiiomk=4.5;3;4
jid1-w4wG5nJhx4LJZr@jetpack=5.0;2;1
{8c85526d-1be9-4b96-9462-aa48a811f4cf}=5.0;2;1
{241ffcc1-cc25-47e9-86e6-ab5e79147952}=5.0;2;2
mbacbcfdfaapbcnlnbmciiaakomhkbkb=5.0;3;3
pooljnboifbodgifngpppfklhifechoe=5.0;3;1
lbdmhpkmonokeldelekgfefldfboblbj=5.0;3;4
conmjocopeoohaiemjhbhiepglhiadnf=5.0;3;1
abs@avira.com=4.5;2;4
flliilndjeohchalpbbcdekjklbdgfkk=4.0;3;5
{524B8EF8-C312-11DB-8039-536F56D89593}=4.5;2;2
facoldpeadablbngjnohbmgaehknhcaj=5.0;3;2
{de5abd6c-321f-49cb-b68f-381241ad4e9e}=4.0;2;1
jid1-ZAdIEUB7XOzOJw@jetpack=4.4;2;7
bkdgflcldnnnapblkhphbgpggdiikppg=4.4;3;12
extension@atavi.com=5.0;2;3
epojjbofkhffmihobdncmbhdocjljhpi=4.0;3;1
lalfiodohdgaejjccfgfmmngggpplmhp=5.0;3;1
Adguard.AdguardAdBlocker_2.9.2.0_neutral__m055xr0c82818=5.0;4;3
lnpmoecabagognommankobjfmdfdppgp=4.0;3;1
npkncdihipibabapnailakhpajlglbfk=5.0;3;1
cmkijcdfgdhbgfjdgaaiecmejbhbbepl=5.0;3;1
aobeeghhhohhefmlmbpmkcdndgebpfkf=4.0;3;1
YoutubeDownloader@PeterOlayev.com=4.3;2;3
odadmohlkalmmfdgjdlbjdpoekbijhcc=5.0;3;1
aogmmoaednnknignjeopnoplmilhobod=5.0;3;1
{451C804F-C205-4F03-B48E-537EC94937BF}=5.0;0;2
pt-PT@dictionaries.addons.mozilla.org=3.0;2;1
{1DAC0C53-7D23-4AB3-856A-B04D98CD982A}=4.3;0;7
bdwtwe@bitdefender.com=4.6;2;7
noaijdpnepcgjemiklgfkcfbkokogabh=4.6;3;8
{00F0643E-B367-4779-B45D-7046EBA37A88}=4.3;2;3
light_plugin_A07576A3CEBC4A72A8CF2C925907DB05@kaspersky.com=4.8;2;4
onboarding@mozilla.org=3.3;2;3
{a38384b3-2d1d-4f36-bc22-0f7ae402bcd7}=1.0;2;1
nladljmabboanhihfkjacnnkgjhnokhj=5.0;3;1
jpodnhfffghmfacbngchpcbegminaika=5.0;3;1
fenfpfipldcdebkpiboonlpnoklcnepg=4.5;3;4
{691ca8ec-7205-4aa9-bdd6-15493d16f835}=5.0;0;1
{FF059E31-CC5A-4E2E-BF3B-96E929D65503}=3.5;0;4
dgkhjjcoidmkfegigfdedmafpfemccpk=2.0;3;1
dchhalahcjpkabdgonjhoogdcipienhf=3.0;3;2
fdcgdnkidjaadafnichfpabhfomcebme=4.2;3;5
passwordmanager@avira.com=4.2;2;4
jid1-KR321yg0ptMBxw@jetpack=5.0;2;3
pgbllmbdjgcalkoimdfcpknbjgnhjclg=4.8;3;4
{9F79B165-70F7-4C46-B1A5-8828E2FF21F9}=5.0;0;3
mcgmdbhgeplifgopfnmafmhfmoekiekn=5.0;3;1
passworddepot@acebit.com=5.0;2;1
jetpack-extension@dashlane.com=4.5;2;4
Dashlane.DashlaneEdgeExtension_5.25.2.0_neutral__ks9qrcqmdm1bm=4.0;4;1
bmkckgpgekmanipelfidlhmkfcjicion=4.7;3;3
light_plugin_F88CEF8523DE460F9FA1D6E48BF8D340@kaspersky.com=5.0;2;6
CookieAutoDelete@kennydo.com=4.5;2;8
{73a6fe31-595d-460b-a920-fcc0f8843232}=4.7;2;7
jid0-kir41BQbr1lrsxH7OtZiYZsROXw@jetpack=4.5;2;2
{74b0af75-8791-44e2-95a6-7f0ab94143ec}=4.5;2;2
aapbdbdomjkkjkaonfhkkikfgjllcleb=4.7;3;19
aemiangdendmddkbgcgfkoocdhbnngeo=5.0;3;1
{02478D38-C3F9-4efb-9B51-7695ECA05670}=3.0;0;1
pgjjikdiikihdfpoppgaidccahalehjh=4.6;3;7
SiberSystemsInc.RoboFormEdge_8.5.1.0_x86__7kk3kr9e0p1np=4.0;4;1
{449D0D6E-2412-4E61-B68F-1CB625CD9E52}=4.0;0;3
{F710F7E5-A520-471D-989C-F653AC328FB2}=5.0;0;4
{b9acf540-acba-11e1-8ccb-001fd0e08bd4}=4.2;2;4
jid0-GXjLLfbCoAx0LcltEdFrEkQdQPI@jetpack=4.3;2;3
kpm_win_add_on_9.0@kaspersky=4.8;2;5
donottrackplus@abine.com=4.0;2;3
forecastfox@s3_fix_version=4.3;2;3
@webrtc-leak-shield=3.0;2;3
najjmddbijjmdimbnackpgedbghjhmbk=4.0;3;1
{0EBBBE48-BAD4-4B4C-8E5A-516ABECAE064}=3.0;0;1
{C442AC41-9200-4770-8CC0-7CDB4F245C55}=3.5;0;2
Locked=2.8;0;6
{B164E929-A1B6-4A06-B104-2CD0E90A88FF}=3.3;0;6
{9f6b5cc3-5c7b-4b5c-97af-19dec1e380e5}=4.5;0;2
{95D9ECF5-2A4D-4550-BE49-70D42F71296E}=5.0;0;1
dp35@passwordmanager=5.0;2;1
wrc@avast.com=3.9;2;7
npndnkjhbbmjlbcbmkkdkmfofjkaaahm=4.5;3;2
obcnimnkkpdkbfnnoagjogdollcfnidj=5.0;3;1
{5e1bc830-4746-11e5-b970-0800200c9a66}=5.0;2;1
{F053C368-5458-45B2-9B4D-D8914BDDDBFF}=5.0;0;2
ioekoebejdcmnlefjiknokhhafglcjdl=4.8;3;4
omghfjlpggmjjaagoclmmobgdodcjboh=4.6;3;5
lbfehkoinhhcknnbdgnnmjhiladcgbol=4.7;3;3
EyeoGmbH.AdblockPlus_0.9.11.0_neutral__d55gg7py3s0m0=4.5;4;4
SecureDownloadLtd.AdBlockerUltimate_2.29.0.0_neutral__2k66023rjqqqe=4.3;4;3
immpkjjlgappgfkkfieppnmlhakdmaab=4.8;3;4
gkojfkhlekighikafcpjkiklfbnlmeio=5.0;3;3
egmlbimojingfmchokcniklnhnecdecf=4.0;3;1
idjmedbobeakbopimfiicbonioiahhnd=5.0;3;1
abb@amazon.com=2.3;2;3
{45BBE08D-81C5-4A67-AF20-B2A077C67747}=4.8;0;6
mailcheck@web.de=3.5;2;4
{31D09BA0-12F5-4CCE-BE8A-2923E76605DA}=3.6;0;16
{551A852F-39A6-44A7-9C13-AFBEC9185A9D}=3.0;0;1
dcjhdaiolbgldmmfggnlbmjcifkmhohi=5.0;3;1
ols@f-secure.com=4.7;2;3
jmjjnhpacphpjmnnlnccpfmhkcloaade=4.6;3;13
{47833539-D0C5-4125-9FA8-0819E2EAAC93}=4.0;0;4
{AE7CD045-E861-484f-8273-0445EE161910}=3.7;0;7
{18DF081C-E8AD-4283-A596-FA578C2EBDC3}=3.0;0;6
{CA8A9780-280D-11CF-A24D-444553540000}=4.2;0;8
Microsoft.TranslatorforMicrosoftEdge_0.91.48.0_neutral__8wekyb3d8bbwe=4.5;4;8
{D4027C7F-154A-4066-A1AD-4243D8127440}=5.0;0;2
DC5C6510.1Password_7.1.565.0_x64__2v019pwa6amcg=5.0;4;1
onepassword4@agilebits.com=5.0;2;2
{BAA31A35-DDC9-488F-864E-7FF705D4DDBD}=2.0;0;1
webcompat-reporter@mozilla.org=3.2;2;13
@firedrag=4.0;2;1
PasswordBoss.PasswordBoss_4.1.3683.0_neutral__q9bv770jy21py=5.0;4;1
https-everywhere@eff.org=4.3;2;6
LastPass.LastPassFreePasswordManager_4.16.0.0_neutral__qq0fmhteeht3j=5.0;4;2
{5f8d31ba-47fb-4b70-bf8d-d2113f6da22f}=3.0;2;1
{9A9F603B-51A8-4630-AE99-4BBF01675575}=4.0;0;3
idsafe@norton.com=4.2;2;5
PasswordBoss.PasswordBoss_4.1.3700.0_neutral__q9bv770jy21py=4.0;4;1
followonsearch@mozilla.com=4.0;2;1
abidndjnodakeaicodfpgcnlkpppapah=5.0;3;1
{8ABC6AE5-74BD-4c73-BB34-44526792D2AE}=4.0;0;2
bmejphbfclcpmpohkggcjeibfilpamia=5.0;3;1
ehfdcgbfcboceiclmjaofdannmjdeaoi=5.0;3;1
hkdjopjjoogbicnmbcenniplfnmcnhof=5.0;3;1
fihnjjcciajhdojfnbdddfaoknhalnja=4.6;3;5
hflefjhkfeiaignkclmphmokmmbhbhik=5.0;3;4
webcompat@mozilla.org=3.9;2;13
{B4F3A835-0E21-4959-BA22-42B3008E02FF}=4.3;0;3
gojbdfnpnhogfdgjbigejoaolejmgdhk=4.2;3;4
llelondjpcjljnjihdflhpclcpbiaiba=5.0;3;1
{D0498E0A-45B7-42AE-A9AA-ABA463DBD3BF}=4.3;0;6
coobgpohoikkiipiblmjeljniedjpjpf=4.0;3;2
bingsearchweb_uniwin@microsoft.com=5.0;2;1
mbckjcfnjmoiinpgddefodcighgikkgn=4.7;3;3
{9BE31822-FDAD-461B-AD51-BE1D1C159921}=4.1;0;14
{8856F961-340A-11D0-A96B-00C04FD705A2}=3.7;0;3
{DFEAF541-F3E1-4C24-ACAC-99C30715084A}=4.0;0;5
{2933BF90-7B36-11D2-B20E-00C04F983E60}=3.9;0;8
{BDEADE7F-C265-11D0-BCED-00A0C90AB50F}=3.3;0;3
pgphcomnlaojlmmcjmiddhdapjpbgeoc=5.0;3;1
SymantecCorporation.5478111E43ACF_5.4.2.0_neutral__v68kp9n051hdp=3.0;4;1
cmedhionkhpnakcndndgjdbohmhepckk=4.8;3;16
pfjibkklgpfcfdlhijfglamdnkjnpdeg=4.5;3;2
bfbmjmiodbnnpllbbbfblcplfjjepjdn=3.5;3;2
ncmnlbmajgmcdiajmblcpnfjgcphlopo=4.0;3;1
dhancbnhabhandieicagelcddkdfgoif=4.0;3;1
{50F4150A-48B2-417A-BE4C-C83F580FB904}=1.0;0;1
{1ced4832-f06e-413f-aa14-9eb63ad40ace}=5.0;2;2
lblbnlfhhblmfconjalikamamlgoobbe=5.0;3;1
bkgflafdomhdcahegmmmfplmiolilblf=5.0;3;1
edbpbkkonoaiiflfhbmklndghkddlnfo=5.0;3;1
